Timestamp,Filename,Origin (Easting[ftUS],Northing[ftUS],Height[ftUS]),Direction (Easting,Northing,Height),Up (Easting,Northing,Height),Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
246833.356879000,181204_211318923.jpg,6042655.300,2249798.604,122.080,-0.195193127,3.274966372,-0.013149760,-0.140864762,0.004745561,3.277809607,-2.449347231,0.229647264,93.410883166,179.917047886,2.460785645,-93.414016195
246833.596918000,181204_211319164.jpg,6042655.190,2249788.288,122.018,-0.158017885,3.276966903,-0.014012795,-0.140767115,0.007207260,3.277809288,-2.448018116,0.244719376,92.760708466,179.874018147,2.459079000,-92.763239144
246833.836911000,181204_211319404.jpg,6042654.968,2249778.063,121.962,-0.119817690,3.278520482,-0.025015644,-0.140037860,0.019869329,3.277788096,-2.429881239,0.436875976,92.093015446,179.652687729,2.446331695,-92.094880892
246834.076904000,181204_211319645.jpg,6042654.645,2249767.864,121.958,-0.082117689,3.279729406,-0.017604853,-0.127664293,0.014376740,3.278321617,-2.220943812,0.307451599,91.434268989,179.748736814,2.230062632,-91.435347089
246834.316897000,181204_211319885.jpg,6042654.162,2249757.793,121.925,-0.043156272,3.280496648,-0.012539148,-0.130751263,0.010784901,3.278213882,-2.279212514,0.218983497,90.753705877,179.811505031,2.284014800,-90.754307834
246834.556890000,181204_211320126.jpg,6042653.563,2249747.908,121.885,-0.010418686,3.280761088,-0.013270186,-0.134527348,0.012805358,3.278053947,-2.347170930,0.231750388,90.181953125,179.776181227,2.350013177,-90.182113287
246834.796883000,181204_211320366.jpg,6042652.849,2249738.201,121.859,0.022954990,3.280696391,-0.013498292,-0.150236497,0.014507897,3.277365011,-2.624211582,0.235734048,89.599108715,179.746370431,2.624612825,-89.598699805
246835.036875000,181204_211320607.jpg,6042652.044,2249728.674,121.839,0.049898507,3.280410126,-0.009863277,-0.162754274,0.012299228,3.276776738,-2.844305849,0.172251966,89.128537811,179.784943994,2.843468866,-89.127473640
246835.276868000,181204_211320847.jpg,6042651.161,2249719.341,121.808,0.066780880,3.280121970,-0.004183690,-0.181892155,0.007852056,3.275784546,-3.178188684,0.073063744,88.833661039,179.862662124,3.178150158,-88.831867740
246835.516861000,181204_211321088.jpg,6042650.255,2249710.236,121.747,0.067623930,3.280100869,-0.006534840,-0.199855081,0.010615096,3.274730553,-3.493373964,0.114124154,88.818933583,179.814275280,3.492382535,-88.816742399
246835.756854000,181204_211321328.jpg,6042649.432,2249701.337,121.704,0.060165888,3.280239164,-0.009415948,-0.196230124,0.012970867,3.274941130,-3.430450048,0.164439799,88.949203165,179.773073058,3.428961547,-88.947328808
246835.996847000,181204_211321569.jpg,6042648.664,2249692.642,121.687,0.049259261,3.280434489,-0.000043498,-0.189986606,0.002867778,3.275333551,-3.318016824,0.000759638,89.139706744,179.949833472,3.319736929,-89.138260468
246836.256839000,181204_211321829.jpg,6042647.814,2249683.522,121.640,0.034604604,3.280615655,0.006328405,-0.212726076,-0.004099423,3.273934874,-3.714544004,-0.110518977,89.395654822,-179.928257405,3.717603534,-89.394377365
246836.516831000,181204_211322090.jpg,6042647.084,2249674.735,121.569,0.022948914,3.280723975,0.000662363,-0.201435670,0.000720450,3.274650964,-3.517938959,-0.011567468,89.599218193,179.987394449,3.520037170,-89.598460388
246836.776824000,181204_211322350.jpg,6042646.380,2249666.268,121.486,0.008887955,3.280772039,-0.011549334,-0.209804275,0.012067068,3.274103500,-3.664930265,0.201697320,89.844780114,179.788830965,3.666471922,-89.844470131
246837.058815000,181204_211322633.jpg,6042645.678,2249657.404,121.448,-0.010598426,3.280722110,-0.020691215,-0.219289151,0.019910291,3.273443880,-3.829221828,0.361352584,90.185094297,179.651510117,3.832468714,-90.185518849
246837.361806000,181204_211322936.jpg,6042645.013,2249648.227,121.457,-0.036502658,3.280592264,-0.007692210,-0.226966150,0.005123575,3.272977500,-3.963501929,0.134336446,90.637495243,179.910308121,3.966848304,-90.639029219
246837.664797000,181204_211323240.jpg,6042644.489,2249639.540,121.442,-0.064135266,3.280168393,-0.007686331,-0.220464194,0.003335586,3.273423982,-3.849048963,0.134233775,91.120129054,179.941616056,3.853035431,-91.122668867
246837.990788000,181204_211323567.jpg,6042644.039,2249630.714,121.429,-0.100527778,3.279260816,0.004377082,-0.220660723,-0.011156449,3.273393553,-3.858532970,-0.076441137,91.755887825,-179.804723915,3.856475042,-91.759869519
246838.339777000,181204_211323916.jpg,6042643.725,2249621.956,121.390,-0.138643066,3.277868948,0.005442950,-0.213819599,-0.014501375,3.273834205,-3.742004683,-0.095055419,92.421979239,-179.746211307,3.736740836,-92.427135319
246838.710766000,181204_211324288.jpg,6042643.517,2249613.430,121.350,-0.176164662,3.276059745,0.008647827,-0.205748019,-0.019726768,3.274323827,-3.606708721,-0.151025334,93.078020733,-179.654815131,3.595491857,-93.084080582
246839.127754000,181204_211324706.jpg,6042643.407,2249604.932,121.325,-0.206100255,3.274301778,0.012108835,-0.196382396,-0.024490740,3.274866430,-3.449626387,-0.211468485,93.601719402,-179.571527661,3.431625131,-93.608164697
246839.577694000,181204_211325157.jpg,6042643.370,2249597.274,121.294,-0.227804700,3.272834378,0.018328768,-0.178100392,-0.030759956,3.275858061,-3.139533721,-0.320094241,93.981634520,-179.462014816,3.111831719,-93.987448848
246840.263627000,181204_211325844.jpg,6042643.360,2249588.935,121.263,-0.237096950,3.272204140,0.011880337,-0.180730565,-0.025005990,3.275763036,-3.179039627,-0.207477993,94.144287712,-179.562632911,3.157833337,-94.150566047
248516.192434000,181204_214125147.jpg,6037526.141,2240193.100,94.442,3.271836695,0.236412091,-0.053188154,0.044902978,0.114476110,3.278525785,-1.938003349,0.928917391,4.132820863,178.000217934,-0.784201444,-4.162180178
248517.104407000,181204_214126061.jpg,6037514.569,2240193.015,94.487,3.271368862,0.246140398,-0.034512167,0.025816145,0.114985899,3.278714497,-1.969144957,0.602730938,4.302872520,177.991435336,-0.450852883,-4.321095656
248517.742388000,181204_214126700.jpg,6037504.059,2240192.913,94.459,3.270900839,0.251377731,-0.040606284,0.033006331,0.098639522,3.279182329,-1.673771785,0.709165417,4.394699708,178.277031858,-0.576425795,-4.413693106
248518.316371000,181204_214127275.jpg,6037493.170,2240192.807,94.457,3.270898405,0.250727352,-0.044636099,0.037273449,0.095938196,3.279216598,-1.621156592,0.779547923,4.383377110,178.324207043,-0.650950009,-4.403893834
248518.816356000,181204_214127776.jpg,6037482.454,2240192.673,94.454,3.271581553,0.244099030,-0.028261779,0.021977747,0.083530567,3.279694910,-1.426455845,0.493569295,4.267042574,178.541048462,-0.383817871,-4.278045675
248519.285342000,181204_214128246.jpg,6037471.515,2240192.625,94.420,3.272197355,0.233800808,-0.041155489,0.035050211,0.085033676,3.279542140,-1.437916814,0.718757470,4.086878510,178.514737413,-0.612121583,-4.103803213
248519.711330000,181204_214128673.jpg,6037460.792,2240192.628,94.426,3.273535119,0.216488293,-0.027005113,0.021095808,0.088270817,3.279576554,-1.514216603,0.471622146,3.783625147,178.458237939,-0.368415696,-3.794784744
248520.116329000,181204_214129079.jpg,6037450.051,2240192.654,94.408,3.274936634,0.194987041,-0.019925439,0.015396548,0.074541166,3.279949322,-1.283776442,0.347979680,3.407321302,178.698101633,-0.268883278,-3.414249469
248520.498306000,181204_214129461.jpg,6037439.502,2240192.820,94.342,3.276214668,0.170832221,-0.029378491,0.024644176,0.089038038,3.279530928,-1.530801266,0.513072283,2.984880368,178.444822417,-0.430385192,-2.997545350
248520.858296000,181204_214129822.jpg,6037429.218,2240193.038,94.305,3.276624685,0.158411698,-0.047646445,0.042966472,0.095051961,3.279172548,-1.622220268,0.832125718,2.767866645,178.339656268,-0.750379717,-2.790486654
248521.218285000,181204_214130183.jpg,6037418.535,2240193.293,94.338,3.277400647,0.147981835,-0.019319734,0.014741736,0.098960564,3.279306287,-1.715326053,0.337401460,2.585274313,178.271493117,-0.257447503,-2.594175476
248521.558275000,181204_214130524.jpg,6037408.361,2240193.590,94.301,3.277544972,0.144630391,-0.020202234,0.015154145,0.111845164,3.278890159,-1.940264869,0.352813706,2.526689514,178.046358987,-0.264649815,-2.537138615
248521.893265000,181204_214130859.jpg,6037398.108,2240193.949,94.247,3.277007681,0.156035127,-0.022391734,0.015426823,0.143825565,3.277641618,-2.497092324,0.391051892,2.726086696,177.487426036,-0.269411895,-2.740469587
248522.228255000,181204_214131195.jpg,6037387.587,2240194.183,94.201,3.275171344,0.191198668,-0.017955040,0.009366831,0.145268167,3.277601130,-2.524099960,0.313568088,3.341033532,177.462225883,-0.163580649,-3.351516802
248522.563245000,181204_214131531.jpg,6037376.924,2240194.244,94.108,3.272636307,0.227001914,-0.044214525,0.035150326,0.129978208,3.278067152,-2.222720994,0.772184891,3.967887469,177.729361349,-0.613870108,-3.994988610
248522.876236000,181204_214131844.jpg,6037366.670,2240194.268,94.127,3.270908309,0.252771067,-0.029921047,0.018595191,0.145770255,3.277539128,-2.514075878,0.522547853,4.418952385,177.453417455,-0.324744529,-4.437588432
248523.189227000,181204_214132158.jpg,6037356.318,2240194.156,94.102,3.271068935,0.250884680,-0.028181033,0.017916507,0.133033466,3.278084693,-2.293304753,0.492159092,4.385889117,177.676058252,-0.312891796,-4.402042138
248523.502218000,181204_214132471.jpg,6037345.831,2240194.157,94.065,3.271439541,0.244875523,-0.036751827,0.025109210,0.154762304,3.277083111,-2.663587657,0.641846602,4.280751027,177.296178964,-0.438506455,-4.305969898
248523.815208000,181204_214132785.jpg,6037335.156,2240194.166,94.060,3.272202468,0.235154711,-0.031991700,0.019755628,0.169148266,3.276408840,-2.923081688,0.558711285,4.110457667,177.044664029,-0.345010502,-4.133556402
248524.107200000,181204_214133078.jpg,6037325.122,2240194.139,94.014,3.272414697,0.229893869,-0.045655586,0.033965731,0.165473188,3.276479507,-2.842455924,0.797353894,4.018544157,177.108826905,-0.593181646,-4.053240502
248524.399191000,181204_214133370.jpg,6037314.901,2240194.147,94.037,3.272847499,0.225565879,-0.034932326,0.022825372,0.174409330,3.276112892,-3.012799810,0.610068977,3.942612043,176.952639504,-0.398620948,-3.969200423
248524.691182000,181204_214133663.jpg,6037304.619,2240194.100,94.036,3.273290258,0.219444144,-0.032333673,0.021711021,0.157185426,3.276992168,-2.714739003,0.564683789,3.835418259,177.253833304,-0.379159653,-3.857834315
248524.983174000,181204_214133955.jpg,6037294.300,2240194.147,94.027,3.273413112,0.217543842,-0.032736259,0.021582052,0.166482440,3.276533797,-2.877414824,0.571714891,3.802160580,177.091271093,-0.376907588,-3.826033105
248525.275165000,181204_214134248.jpg,6037283.887,2240194.159,94.048,3.273206807,0.222861894,-0.008620488,-0.002391221,0.160099566,3.276922995,-2.793609494,0.150548254,3.895069831,177.202941837,0.041759646,-3.897669051
248525.567157000,181204_214134540.jpg,6037273.591,2240194.147,93.971,3.273061207,0.222417552,-0.035097416,0.024701688,0.151851504,3.277222405,-2.617642047,0.612952278,3.887500071,177.347072077,-0.431389516,-3.911442507
248525.859148000,181204_214134833.jpg,6037263.192,2240194.163,93.977,3.272943192,0.226439305,-0.013927785,0.003329688,0.151705334,3.277321366,-2.640127900,0.243235353,3.957714672,177.349701969,-0.058149006,-3.964615196
248526.151139000,181204_214135126.jpg,6037252.925,2240194.178,93.923,3.272991012,0.225057657,-0.022514519,0.011428015,0.159860972,3.276915090,-2.772770268,0.393196250,3.933584924,177.207097080,-0.199577041,-3.947913304
248526.443131000,181204_214135418.jpg,6037242.702,2240194.191,93.906,3.273236352,0.222062257,-0.015444379,0.004120312,0.165374361,3.276659044,-2.877960065,0.269721391,3.881102022,177.110708622,-0.071956165,-3.889638064
248526.735122000,181204_214135711.jpg,6037232.595,2240194.200,93.864,3.273355599,0.219938091,-0.019945897,0.008978115,0.161748372,3.276830183,-2.809180214,0.348336949,3.843949048,177.174102601,-0.156792180,-3.856304377
248527.027113000,181204_214136003.jpg,6037222.574,2240194.163,93.823,3.273463844,0.218359012,-0.019524725,0.009941654,0.142229317,3.277732710,-2.467740724,0.340981485,3.816306859,177.515345449,-0.173619422,-3.827369272
248527.319105000,181204_214136296.jpg,6037212.638,2240194.228,93.795,3.273796355,0.211859110,-0.031678923,0.021103191,0.161994201,3.276761936,-2.800629087,0.553248699,3.702652535,177.169755729,-0.368544579,-3.725227077
248527.611096000,181204_214136589.jpg,6037202.676,2240194.262,93.799,3.273971113,0.208533086,-0.035474440,0.025798404,0.150571544,3.277272983,-2.596668566,0.619536975,3.644487672,177.369442710,-0.450542804,-3.668822836
248527.903087000,181204_214136881.jpg,6037192.598,2240194.376,93.815,3.274062081,0.209821194,0.010615903,-0.021214552,0.163373063,3.276694294,-2.872357906,-0.185396337,3.666836810,177.145646250,0.370489314,-3.652906608
248528.195079000,181204_214137174.jpg,6037182.701,2240194.391,93.715,3.274079347,0.204908630,-0.045284603,0.035563853,0.154030280,3.277020439,-2.647035923,0.790874423,3.581192067,177.308897858,-0.621092210,-3.614000813
248528.487070000,181204_214137466.jpg,6037172.584,2240194.475,93.738,3.273912318,0.210767101,-0.026544432,0.016421726,0.155759282,3.277091239,-2.697285798,0.463576530,3.683490112,177.278793770,-0.286786893,-3.701163862
248528.779061000,181204_214137759.jpg,6037162.462,2240194.495,93.727,3.273963600,0.210276245,-0.023975944,0.014670622,0.143420212,3.277662883,-2.484051159,0.418719187,3.674877755,177.494514341,-0.256205608,-3.689510999
248529.071053000,181204_214138051.jpg,6037152.317,2240194.574,93.679,3.273680656,0.212802515,-0.036903071,0.026786477,0.154355971,3.277088940,-2.660759175,0.644488063,3.719225294,177.303272063,-0.467798999,-3.745151945
248529.363044000,181204_214138344.jpg,6037142.056,2240194.597,93.695,3.273770777,0.213380878,-0.022844035,0.013722733,0.138526185,3.277877533,-2.399364976,0.398951043,3.729202684,177.580065843,-0.239651855,-3.742573130
248529.655036000,181204_214138637.jpg,6037131.774,2240194.651,93.661,3.273846849,0.211863379,-0.025880529,0.016652215,0.141208652,3.277749377,-2.443033046,0.451981778,3.702669983,177.533166298,-0.290812269,-3.718521847
248529.947027000,181204_214138929.jpg,6037121.456,2240194.694,93.629,3.273971772,0.208236072,-0.037127535,0.028421865,0.135668943,3.277902026,-2.333838725,0.648408357,3.639310051,177.629939550,-0.496360048,-3.662739418
248530.239018000,181204_214139222.jpg,6037111.008,2240194.763,93.638,3.274484522,0.201850368,-0.025230170,0.016796827,0.135286281,3.277998454,-2.340926192,0.440623569,3.527443343,177.636686146,-0.293337661,-3.542451469
248530.531010000,181204_214139514.jpg,6037100.556,2240194.863,93.598,3.274746130,0.195055950,-0.040294111,0.031945006,0.138754877,3.277740252,-2.386611173,0.703713190,3.408720424,177.575973846,-0.557890252,-3.435134933
248530.823001000,181204_214139807.jpg,6037089.948,2240194.991,93.617,3.275363502,0.187285630,-0.023379283,0.015127267,0.142496062,3.277701101,-2.470345927,0.408298834,3.272615136,177.510667439,-0.264180335,-3.287111023
248531.087040000,181204_214140071.jpg,6037080.365,2240195.103,93.572,3.275601566,0.180544450,-0.038344070,0.030859411,0.134094837,3.277944676,-2.309422135,0.669655297,3.154833835,177.657437533,-0.538930772,-3.179304641
248531.387078000,181204_214140372.jpg,6037069.323,2240195.298,93.575,3.276182453,0.172036863,-0.025710160,0.018047610,0.143839064,3.277627548,-2.492986428,0.449006353,3.005919622,177.487179758,-0.315181380,-3.022554043
248531.659070000,181204_214140645.jpg,6037059.270,2240195.481,93.542,3.276534960,0.164546899,-0.029547888,0.022198391,0.144131688,3.277589049,-2.495475631,0.516030736,2.874966748,177.482044578,-0.387671305,-2.894677400
248531.931061000,181204_214140917.jpg,6037049.112,2240195.684,93.516,3.276932001,0.157064653,-0.026011874,0.019294096,0.137797665,3.277879989,-2.388487054,0.454275647,2.744109406,177.592779388,-0.336950239,-2.760612433
248532.203053000,181204_214141190.jpg,6037038.892,2240195.902,93.479,3.277101488,0.151704117,-0.034974059,0.028654037,0.134114727,3.277963965,-2.317357189,0.610797833,2.650453386,177.657104546,-0.500414679,-2.672994122
248532.474999000,181204_214141462.jpg,6037028.561,2240196.120,93.461,3.277080683,0.152265984,-0.034476798,0.028466922,0.127010270,3.278248604,-2.193369768,0.602113190,2.660272657,177.781279646,-0.497147089,-2.681382518
248532.746991000,181204_214141735.jpg,6037018.117,2240196.404,93.436,3.277128804,0.153397248,-0.022906377,0.015978530,0.145495809,3.277565224,-2.526121171,0.400039810,2.679969216,177.458226124,-0.279046909,-2.694931484
248533.018983000,181204_214142007.jpg,6037007.652,2240196.629,93.384,3.277056191,0.152619532,-0.035236653,0.029198459,0.127330559,3.278229720,-2.198301387,0.615384034,2.666460571,177.775677434,-0.509923036,-2.688123060
248533.290975000,181204_214142280.jpg,6036997.057,2240196.893,93.369,3.277097334,0.152561174,-0.031446963,0.024618954,0.144175448,3.277569746,-2.496142892,0.549197553,2.665409043,177.481266287,-0.429944619,-2.686777081
248533.562967000,181204_214142552.jpg,6036986.392,2240197.076,93.334,3.277055569,0.153144351,-0.032935460,0.026743664,0.130146105,3.278140169,-2.249360108,0.575193877,2.675617041,177.726481814,-0.467051277,-2.696132417
248533.818959000,181204_214142809.jpg,6036976.245,2240197.323,93.330,3.276872909,0.158640577,-0.023792660,0.017001869,0.137933907,3.277887029,-2.392584686,0.415518226,2.771649871,177.590407016,-0.296918519,-2.786525284
248534.086951000,181204_214143077.jpg,6036965.550,2240197.629,93.290,3.275926964,0.177425385,-0.021238748,0.011915731,0.169970557,3.276404455,-2.954251492,0.370915715,3.100131183,177.030318864,-0.208094520,-3.115033669
248534.338944000,181204_214143330.jpg,6036955.451,2240197.806,93.231,3.274518888,0.201065327,-0.026992980,0.015971440,0.177725468,3.275975487,-3.082514849,0.471410210,3.513721983,176.894680777,-0.278923233,-3.533907569
248534.590936000,181204_214143582.jpg,6036945.289,2240197.885,93.189,3.272678492,0.228628649,-0.030580009,0.018214392,0.175729699,3.276071380,-3.040883245,0.534056419,3.996178893,176.929574560,-0.318094257,-4.018821410
248534.842975000,181204_214143835.jpg,6036935.030,2240197.916,93.170,3.270712480,0.256384279,-0.018296447,0.003220490,0.191109795,3.275259684,-3.324929163,0.319530485,4.482130372,176.660604832,-0.056242022,-4.492981448
248535.094968000,181204_214144087.jpg,6036924.820,2240197.786,93.106,3.269444742,0.270503540,-0.034505848,0.019807969,0.177017132,3.275992755,-3.053937940,0.602620541,4.729699396,176.907049308,-0.345924633,-4.755044187
248535.346960000,181204_214144340.jpg,6036914.478,2240197.620,93.116,3.269208396,0.275391191,-0.007840292,-0.006297603,0.166611676,3.276593279,-2.910032411,0.136922870,4.815107222,177.089069936,0.109980103,-4.815736843
248535.598953000,181204_214144592.jpg,6036904.245,2240197.494,93.027,3.268984315,0.276244642,-0.032585657,0.017877846,0.173464384,3.276193988,-2.993806675,0.569084618,4.830288508,176.969193974,-0.312216640,-4.853362348
248535.850946000,181204_214144845.jpg,6036893.912,2240197.355,93.019,3.269102810,0.275177779,-0.029574306,0.014699803,0.176019991,3.276073578,-3.043189978,0.516492105,4.811547988,176.924514236,-0.256715258,-4.832101366
248536.102938000,181204_214145097.jpg,6036883.587,2240197.241,92.986,3.269279828,0.271869288,-0.039108225,0.023419566,0.188075508,3.275352458,-3.241200038,0.683001380,4.753708765,176.713600828,-0.408998218,-4.784703524
248536.354884000,181204_214145350.jpg,6036873.217,2240197.088,92.985,3.269494037,0.270091707,-0.033026247,0.017624891,0.185707637,3.275524097,-3.208639536,0.576779456,4.722460298,176.755057141,-0.307799163,-4.747272203
248536.606877000,181204_214145602.jpg,6036862.850,2240196.938,92.972,3.269781293,0.266905136,-0.030377915,0.015584268,0.180439524,3.275828984,-3.120266953,0.530526887,4.666583596,176.847213395,-0.272161642,-4.688463852
248536.858869000,181204_214145855.jpg,6036852.495,2240196.863,92.946,3.270344039,0.259347669,-0.034938045,0.018949147,0.200670887,3.274633914,-3.469629483,0.610168826,4.534230478,176.493275437,-0.330926091,-4.562775144
248537.110862000,181204_214146107.jpg,6036842.160,2240196.794,92.925,3.270840434,0.251657301,-0.043653265,0.027674250,0.206691221,3.274196954,-3.564368860,0.762382136,4.399649037,176.387863884,-0.483303329,-4.438542034
248537.362854000,181204_214146360.jpg,6036831.757,2240196.719,92.959,3.271745496,0.242548305,-0.021921138,0.006980144,0.200181885,3.274711673,-3.479668417,0.382833211,4.239822167,176.501882566,-0.121899911,-4.255107641
248537.614847000,181204_214146612.jpg,6036821.421,2240196.685,92.928,3.272724385,0.227653129,-0.032873599,0.018666100,0.202768270,3.274506333,-3.512329597,0.574113485,3.979127143,176.456579319,-0.325982925,-4.006745985
248537.866839000,181204_214146865.jpg,6036811.035,2240196.676,92.917,3.273583626,0.215800855,-0.026650888,0.013545481,0.197133923,3.274875775,-3.421914171,0.465435723,3.771589619,176.555187713,-0.236556214,-3.792541095
248538.118785000,181204_214147117.jpg,6036800.664,2240196.709,92.871,3.274315199,0.203316374,-0.033975368,0.021929123,0.192192642,3.275123804,-3.328295718,0.593355732,3.553180448,176.641587336,-0.382968552,-3.581582711
248538.370778000,181204_214147370.jpg,6036790.223,2240196.753,92.858,3.274892622,0.194333612,-0.030721795,0.020099663,0.177145505,3.275984032,-3.069075275,0.536532668,3.395975190,176.904802282,-0.351018943,-3.419773212
248538.622770000,181204_214147622.jpg,6036779.751,2240196.888,92.828,3.275139366,0.189440579,-0.034733961,0.023822813,0.186607815,3.275433494,-3.231336253,0.606604511,3.310413319,176.739272076,-0.416040670,-3.339302942
248538.874763000,181204_214147875.jpg,6036769.201,2240196.987,92.816,3.275418738,0.185953517,-0.026141290,0.016078845,0.175219823,3.276109951,-3.040800161,0.456535824,3.249333270,176.938502277,-0.280798966,-3.268896636
248539.126755000,181204_214148127.jpg,6036758.613,2240197.132,92.776,3.275580081,0.183043341,-0.026464878,0.016469017,0.176788776,3.276023702,-3.068220446,0.462187133,3.198430349,176.911060524,-0.287612806,-3.218504884
248539.378748000,181204_214148380.jpg,6036747.996,2240197.314,92.723,3.275680579,0.178559535,-0.040826951,0.030434912,0.188339384,3.275279370,-3.257281420,0.713019382,3.120143217,176.708926537,-0.531517123,-3.155622765
248539.630741000,181204_214148632.jpg,6036737.221,2240197.492,92.725,3.275948090,0.177328888,-0.018623893,0.008363183,0.187287466,3.275471224,-3.260046259,0.325249082,3.098428445,176.727459003,-0.146053090,-3.111795077
