Timestamp,Filename,Origin (Easting[ftUS],Northing[ftUS],Height[ftUS]),Direction (Easting,Northing,Height),Up (Easting,Northing,Height),Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
158922.315098000,181203_204751116.jpg,6037127.058,2240151.235,93.797,-3.278188444,-0.130049130,-0.013667052,-0.008838132,-0.124781616,3.278448527,-2.171656572,0.238681955,-177.728208375,-177.820306488,0.154347591,177.720707331
158922.731085000,181203_204751532.jpg,6037136.579,2240150.978,93.780,-3.278082634,-0.131772644,-0.020678624,-0.015959377,-0.120465303,3.278583274,-2.091160812,0.361133697,-177.698058751,-177.895721513,0.278712469,177.686309067
158923.137428000,181203_204751939.jpg,6037145.759,2240150.673,93.785,-3.277901028,-0.136323880,-0.019954997,-0.014321701,-0.138337814,3.277885379,-2.403943024,0.348496041,-177.618511260,-177.583358070,0.250111857,177.605878113
158923.571691000,181203_204752374.jpg,6037155.433,2240150.366,93.795,-3.277570205,-0.144696135,-0.014677005,-0.008104954,-0.151565096,3.277321505,-2.638838126,0.256319919,-177.472182875,-177.352148655,0.141543351,177.462958352
158924.006513000,181203_204752809.jpg,6037164.935,2240150.099,93.747,-3.277031556,-0.155415698,-0.022956624,-0.015532490,-0.159061324,3.276939745,-2.762746223,0.400917558,-177.284738855,-177.221066438,0.271257317,177.268439222
158924.441708000,181203_204753245.jpg,6037174.290,2240149.918,93.666,-3.275651966,-0.171072611,-0.066670053,-0.058714194,-0.155005745,3.276646443,-2.650610948,1.164405959,-177.010414466,-177.291571663,1.025426547,176.959179823
158924.877136000,181203_204753681.jpg,6037184.027,2240149.805,93.755,-3.275445636,-0.180439301,-0.050079443,-0.042368160,-0.142710283,3.277456417,-2.448378967,0.874621216,-176.846850043,-177.506744023,0.739928650,176.812009029
158925.312843000,181203_204754117.jpg,6037194.072,2240149.629,93.797,-3.275481976,-0.181941641,-0.041562784,-0.033064195,-0.155499701,3.276981313,-2.680234208,0.725871678,-176.820685708,-177.283231219,0.577435708,176.789959973
158925.748690000,181203_204754553.jpg,6037204.460,2240149.516,93.817,-3.275504487,-0.180848516,-0.044450263,-0.036613422,-0.144586307,3.277443319,-2.486560058,0.776302972,-176.839770219,-177.474000676,0.639422208,176.808775964
158926.163631000,181203_204754969.jpg,6037214.806,2240149.346,93.845,-3.275573988,-0.179939500,-0.042998247,-0.034792178,-0.151934923,3.277130690,-2.616792022,0.750942705,-176.855689409,-177.345542571,0.607614252,176.824408978
158926.541573000,181203_204755347.jpg,6037224.665,2240149.208,93.859,-3.275719066,-0.179424082,-0.032954287,-0.024799475,-0.151354660,3.277248033,-2.616336788,0.575523131,-176.864816543,-177.355760560,0.433096871,176.841627784
158926.965514000,181203_204755771.jpg,6037236.148,2240148.994,93.838,-3.275671283,-0.180174678,-0.033600227,-0.024612109,-0.165755985,3.276552666,-2.867798077,0.586804411,-176.851681427,-177.103958899,0.429824631,176.826072565
158927.340502000,181203_204756147.jpg,6037246.676,2240148.897,93.819,-3.275613323,-0.178443470,-0.046114532,-0.037659603,-0.157715866,3.276825986,-2.715325370,0.805370530,-176.881817002,-177.244440899,0.657693644,176.846857659
158927.687492000,181203_204756494.jpg,6037256.778,2240148.835,93.842,-3.275726339,-0.178935906,-0.034825478,-0.027559169,-0.135646720,3.277913743,-2.339620009,0.608203368,-176.873336712,-177.630335499,0.481293188,176.850917547
158928.068480000,181203_204756875.jpg,6037268.098,2240148.727,93.849,-3.276011583,-0.172259413,-0.041076016,-0.034579018,-0.126366658,3.278218308,-2.172442340,0.717370088,-176.990042327,-177.792491150,0.603891629,176.964762373
158928.402470000,181203_204757210.jpg,6037278.241,2240148.547,93.875,-3.276131349,-0.169865077,-0.041491949,-0.034858909,-0.130710050,3.278045060,-2.248520318,0.724634520,-177.031912490,-177.716574566,0.608779710,177.005514614
158928.733460000,181203_204757541.jpg,6037288.475,2240148.352,93.904,-3.276351594,-0.165996683,-0.039724641,-0.033032618,-0.134821404,3.277897409,-2.322755428,0.693767896,-177.099583619,-177.644725373,0.576884234,177.073614357
158929.064404000,181203_204757872.jpg,6037298.840,2240148.132,93.932,-3.276513001,-0.163051644,-0.038595937,-0.031404334,-0.147131986,3.277383909,-2.539712932,0.674054795,-177.151096075,-177.429538674,0.548446769,177.123799923
158929.395394000,181203_204758204.jpg,6037309.313,2240147.905,93.945,-3.276362785,-0.166574256,-0.036240302,-0.028487288,-0.155004969,3.277047569,-2.679035142,0.632913310,-177.089519080,-177.291916327,0.497502145,177.062908046
158929.706384000,181203_204758515.jpg,6037319.241,2240147.742,93.964,-3.275927650,-0.175085647,-0.035449892,-0.027467970,-0.151851376,3.277203863,-2.623278348,0.619108759,-176.940673213,-177.347059300,0.479700316,176.915339309
158930.017422000,181203_204758826.jpg,6037329.204,2240147.565,93.948,-3.275205015,-0.183406698,-0.054801027,-0.045568891,-0.167313236,3.276249836,-2.873913689,0.957089536,-176.794867477,-177.076527969,0.795830735,176.750493766
158930.328412000,181203_204759138.jpg,6037339.351,2240147.473,94.007,-3.274931836,-0.191784482,-0.040651512,-0.032101332,-0.148559816,3.277312780,-2.557907756,0.709955989,-176.648508625,-177.404571869,0.560619652,176.619908392
158930.639403000,181203_204759449.jpg,6037349.602,2240147.379,94.044,-3.274239414,-0.204558580,-0.033556616,-0.024120918,-0.153436208,3.277156275,-2.648902674,0.586042765,-176.425084207,-177.319372578,0.421246372,176.401627703
158930.950393000,181203_204759760.jpg,6037359.936,2240147.298,94.044,-3.273802428,-0.206920332,-0.054868751,-0.044693602,-0.163585188,3.276450117,-2.802876021,0.958272446,-176.383437158,-177.141733643,0.780543342,176.340464452
158931.261384000,181203_204800072.jpg,6037370.473,2240147.233,94.096,-3.273825865,-0.208236489,-0.048085337,-0.037841632,-0.163561584,3.276537340,-2.809685963,0.839792239,-176.360520917,-177.142221173,0.660872762,176.323385870
158931.572375000,181203_204800383.jpg,6037381.134,2240147.191,94.164,-3.274391677,-0.203180941,-0.026311188,-0.016859804,-0.154614916,3.277146022,-2.677579349,0.459503325,-176.449263059,-177.298801995,0.294437347,176.431531475
158931.863366000,181203_204800674.jpg,6037391.010,2240147.193,94.138,-3.274290724,-0.198708471,-0.056069039,-0.048174854,-0.133040140,3.277783171,-2.268600740,0.979237277,-176.527122525,-177.675728142,0.841345242,176.490620077
158932.154357000,181203_204800966.jpg,6037401.008,2240147.124,94.203,-3.274847325,-0.191801446,-0.046881209,-0.038988986,-0.137505320,3.277720706,-2.357961156,0.818761140,-176.648126550,-177.597763549,0.680911151,176.616952890
158932.445348000,181203_204801257.jpg,6037410.863,2240147.058,94.231,-3.274478654,-0.188753805,-0.075929452,-0.069036552,-0.122985275,3.277803564,-2.075145523,1.326150534,-176.700897206,-177.851233074,1.205727885,176.654221865
158932.736339000,181203_204801548.jpg,6037420.786,2240146.985,94.368,-3.274996945,-0.184906989,-0.061736297,-0.055645641,-0.111158510,3.278480054,-1.883561690,1.078226308,-176.768499539,-178.058100942,0.971829806,176.734264526
158933.027331000,181203_204801840.jpg,6037430.672,2240146.957,94.511,-3.275621786,-0.180264623,-0.037671606,-0.033303244,-0.082402682,3.279630879,-1.404902780,0.657911211,-176.850065413,-178.560711758,0.581610791,176.834664745
158933.318322000,181203_204802131.jpg,6037440.409,2240146.813,94.568,-3.275779673,-0.178013587,-0.034524097,-0.029692993,-0.091821830,3.279415266,-1.573086563,0.602939777,-176.889471798,-178.396168187,0.518559241,176.873904300
158933.609313000,181203_204802422.jpg,6037450.086,2240146.689,94.622,-3.275948934,-0.177237208,-0.019038463,-0.014655690,-0.083648006,3.279735019,-1.444834008,0.332489421,-176.903171126,-178.539016041,0.255944774,176.895687268
158933.900304000,181203_204802713.jpg,6037459.711,2240146.488,94.619,-3.276262149,-0.171914119,-0.013045095,-0.007598915,-0.106310095,3.279102457,-1.847224091,0.227820009,-176.996294034,-178.143092681,0.132706096,176.990435638
158934.191295000,181203_204803005.jpg,6037469.430,2240146.291,94.603,-3.275980274,-0.177685207,-0.001538208,0.004649604,-0.116343011,3.278766919,-2.033469652,0.026863251,-176.895388282,-177.967781729,-0.081199698,176.896314191
158934.482287000,181203_204803296.jpg,6037479.242,2240146.111,94.512,-3.275362594,-0.188724193,-0.002039429,0.005269350,-0.128981536,3.278293174,-2.254498699,0.035616558,-176.702301872,-177.746909737,-0.092022834,176.703368918
158934.773278000,181203_204803587.jpg,6037489.115,2240145.990,94.396,-3.274734070,-0.194720437,-0.042569976,-0.034487142,-0.138611019,3.277724441,-2.381194286,0.743462760,-176.597116569,-177.578472420,0.602287048,176.568889123
158935.064269000,181203_204803879.jpg,6037499.246,2240145.859,94.402,-3.274127916,-0.205320616,-0.039269332,-0.030255915,-0.146284038,3.277432619,-2.517266067,0.685815809,-176.411679542,-177.444371025,0.528390226,176.384776285
158935.355260000,181203_204804170.jpg,6037509.525,2240145.773,94.411,-3.273645369,-0.212807681,-0.039636110,-0.029980782,-0.151047545,3.277219080,-2.599100301,0.692221694,-176.280644692,-177.361095294,0.523585320,176.252831283
158935.646298000,181203_204804461.jpg,6037519.940,2240145.713,94.430,-3.273244691,-0.217269530,-0.047679792,-0.037286586,-0.159161083,3.276760372,-2.731230114,0.832709064,-176.202424905,-177.219174246,0.651178804,176.166714781
158935.937289000,181203_204804753.jpg,6037530.557,2240145.603,94.468,-3.273427396,-0.216165591,-0.039467049,-0.027533643,-0.182932685,3.275615493,-3.157544243,0.689268987,-176.221874480,-176.803532727,0.480847224,176.189399867
158936.228281000,181203_204805044.jpg,6037541.282,2240145.538,94.463,-3.273622015,-0.211292099,-0.048625940,-0.036721603,-0.186689625,3.275313751,-3.213790194,0.849234375,-176.307033510,-176.737726548,0.641311567,176.264885210
158936.498272000,181203_204805314.jpg,6037551.416,2240145.491,94.501,-3.274262446,-0.204038577,-0.034453493,-0.023039079,-0.185315957,3.275516080,-3.206570762,0.601706669,-176.434173456,-176.761878753,0.402352726,176.405897656
158936.768218000,181203_204805584.jpg,6037561.557,2240145.394,94.498,-3.274671295,-0.194826301,-0.046701469,-0.035458582,-0.191088746,3.275073931,-3.296147532,0.815621855,-176.595205748,-176.660782927,0.619252982,176.553623884
158937.038209000,181203_204805855.jpg,6037571.763,2240145.251,94.528,-3.275230240,-0.185899979,-0.043808051,-0.032433121,-0.202334972,3.274429672,-3.497792160,0.765086390,-176.751413683,-176.464049258,0.566414187,176.710501685
158937.308201000,181203_204806125.jpg,6037582.002,2240145.085,94.561,-3.275728785,-0.178026319,-0.038983708,-0.027700962,-0.209445158,3.274025865,-3.628345154,0.680827320,-176.889201546,-176.339675352,0.483769359,176.852109337
158937.578193000,181203_204806395.jpg,6037592.201,2240144.926,94.570,-3.275812029,-0.171794655,-0.056126846,-0.045205453,-0.209879695,3.273803795,-3.621182197,0.980247000,-176.997965824,-176.331853801,0.789482987,176.941626856
158937.848185000,181203_204806665.jpg,6037602.494,2240144.795,94.633,-3.276143101,-0.169277119,-0.042927699,-0.033053390,-0.193135158,3.274978961,-3.340331908,0.749710572,-177.042178325,-176.625006925,0.577247085,177.003247017
158938.118223000,181203_204806936.jpg,6037612.805,2240144.622,94.667,-3.276465719,-0.165355491,-0.032304669,-0.022761310,-0.191233092,3.275177888,-3.317071645,0.564177677,-177.110868434,-176.658371604,0.397501826,177.082873941
158938.388215000,181203_204807206.jpg,6037623.118,2240144.392,94.673,-3.276434151,-0.165571968,-0.034327377,-0.023861176,-0.209005657,3.274084067,-3.626617369,0.599504078,-177.107064706,-176.347400404,0.416710001,177.074728591
158938.658254000,181203_204807476.jpg,6037633.399,2240144.188,94.655,-3.275633504,-0.175437130,-0.055273267,-0.043688652,-0.217804760,3.273306667,-3.760002228,0.965337934,-176.934268594,-176.193167998,0.762991618,176.877151715
158938.928246000,181203_204807747.jpg,6037643.795,2240144.080,94.718,-3.274986197,-0.190683908,-0.041430569,-0.029616512,-0.204823821,3.274301519,-3.543009812,0.723562535,-176.667753203,-176.420527507,0.517223382,176.629144530
158939.198237000,181203_204808017.jpg,6037654.188,2240143.997,94.744,-3.274357465,-0.201882174,-0.037934661,-0.025755582,-0.199545686,3.274659909,-3.452498418,0.662505502,-176.471865688,-176.512917501,0.449794446,176.438141259
158939.468183000,181203_204808287.jpg,6037664.591,2240143.932,94.757,-3.273889671,-0.210177660,-0.032942301,-0.020273209,-0.199351879,3.274710037,-3.453570850,0.575313839,-176.326757717,-176.516348994,0.354049251,176.298581343
158939.738175000,181203_204808557.jpg,6037674.982,2240143.894,94.752,-3.273594828,-0.215135276,-0.030129491,-0.017385507,-0.195943397,3.274932242,-3.396505225,0.526188650,-176.240022232,-176.576000792,0.303618245,176.215282111
158940.008120000,181203_204808828.jpg,6037685.335,2240143.858,94.741,-3.273644631,-0.213360717,-0.036613731,-0.023875043,-0.197501806,3.274797997,-3.416611536,0.639435304,-176.271005394,-176.548693002,0.416952204,176.239307501
158940.278112000,181203_204809098.jpg,6037695.703,2240143.851,94.762,-3.273864161,-0.210992061,-0.030163341,-0.018482015,-0.183384163,3.275653508,-3.176693516,0.526779836,-176.312535105,-176.795697354,0.322767862,176.288839649
158940.548103000,181203_204809368.jpg,6037706.009,2240143.798,94.768,-3.274007021,-0.207853592,-0.035883025,-0.024037052,-0.188718381,3.275314681,-3.264156918,0.626673475,-176.367395580,-176.702354107,0.419781544,176.337393579
158940.818095000,181203_204809638.jpg,6037716.281,2240143.771,94.784,-3.274231560,-0.205314306,-0.029460995,-0.018367507,-0.179077761,3.275892377,-3.102555540,0.514513544,-176.411902812,-176.871019978,0.320767911,176.389148797
158941.088087000,181203_204809909.jpg,6037726.442,2240143.714,94.781,-3.274183718,-0.204591379,-0.038411134,-0.027555353,-0.176001549,3.275995016,-3.038951471,0.670827202,-176.424451830,-176.924762072,0.481226266,176.393681186
158941.358079000,181203_204810179.jpg,6037736.579,2240143.671,94.820,-3.274443475,-0.202352480,-0.026236615,-0.016019366,-0.167559980,3.276513894,-2.904512740,0.458200961,-176.463760006,-177.072459797,0.279759959,176.444939746
158941.628071000,181203_204810449.jpg,6037746.599,2240143.609,94.835,-3.274976851,-0.193767480,-0.024416646,-0.014831915,-0.164256943,3.276686663,-2.849274587,0.426416072,-176.613981792,-177.130222559,0.259022362,176.596834448
158941.898063000,181203_204810719.jpg,6037756.497,2240143.512,94.830,-3.275330490,-0.185423374,-0.037953748,-0.028725945,-0.165377878,3.276538442,-2.856187931,0.662838879,-176.759823524,-177.110541083,0.501670100,176.730590961
158942.168055000,181203_204810990.jpg,6037766.363,2240143.395,94.863,-3.275439033,-0.184316927,-0.033756603,-0.024777719,-0.161944668,3.276742006,-2.800355072,0.589535541,-176.779223789,-177.170602370,0.432717014,176.754073403
158942.438046000,181203_204811260.jpg,6037776.127,2240143.297,94.885,-3.275566258,-0.181194469,-0.038030428,-0.029506776,-0.156561357,3.276964606,-2.702369476,0.664178106,-176.833796751,-177.264696638,0.515306866,176.805775145
158942.708038000,181203_204811530.jpg,6037785.836,2240143.176,94.920,-3.275759215,-0.179047462,-0.030940276,-0.022603920,-0.154958449,3.277095426,-2.681409122,0.540348806,-176.871422635,-177.292767574,0.394753158,176.849396855
158942.978077000,181203_204811801.jpg,6037795.422,2240143.051,94.935,-3.275766751,-0.177760051,-0.036957004,-0.029008814,-0.149015955,3.277320791,-2.571817251,0.645430602,-176.893881073,-177.396620003,0.506610288,176.867831239
158943.248068000,181203_204812071.jpg,6037804.981,2240142.917,94.977,-3.276051848,-0.175098713,-0.020994936,-0.013351989,-0.145445801,3.277581765,-2.524628597,0.366657913,-176.940561128,-177.459111503,0.233176873,176.927262382
158943.518107000,181203_204812341.jpg,6037814.421,2240142.743,94.977,-3.276177944,-0.170872624,-0.032770361,-0.024825341,-0.154820576,3.277085943,-2.678319207,0.572310920,-177.014381549,-177.295164681,0.433548412,176.990715226
158943.788145000,181203_204812612.jpg,6037823.871,2240142.559,94.987,-3.276537581,-0.165370871,-0.023861077,-0.015790415,-0.162336737,3.276777911,-2.818486180,0.416713346,-177.110663433,-177.163794743,0.275761308,177.093531236
158944.058184000,181203_204812882.jpg,6037833.254,2240142.373,94.972,-3.277123092,-0.151848537,-0.031932613,-0.024481185,-0.163323246,3.276675805,-2.830378369,0.557679788,-177.347044495,-177.146499122,0.427538003,177.322563751
158944.328222000,181203_204813152.jpg,6037842.625,2240142.165,94.965,-3.277607574,-0.140073139,-0.035785460,-0.029111721,-0.158790015,3.276860896,-2.749716838,0.624969505,-177.552873893,-177.225731872,0.508407343,177.525509258
158944.598261000,181203_204813423.jpg,6037852.009,2240141.899,94.979,-3.278280986,-0.124232391,-0.032456626,-0.026433166,-0.161726616,3.276739900,-2.805786437,0.566831587,-177.829781122,-177.174404445,0.461627978,177.804459550
158944.868299000,181203_204813693.jpg,6037861.392,2240141.609,94.998,-3.279113047,-0.101116901,-0.028412851,-0.023691307,-0.156434319,3.277017674,-2.718702454,0.496208061,-178.233749112,-177.266956955,0.413743351,178.212051507
158945.138338000,181203_204813963.jpg,6037870.739,2240141.244,94.996,-3.279797339,-0.072490498,-0.035875379,-0.032542611,-0.154852427,3.277017179,-2.691860200,0.626539939,-178.733847532,-177.294552187,0.568326306,178.705652853
158945.408329000,181203_204814233.jpg,6037880.105,2240140.774,95.001,-3.280432091,-0.034798085,-0.034165379,-0.032569336,-0.158265588,3.276853865,-2.758548164,0.596674785,-179.392242071,-177.234874525,0.568793148,179.364092911
158945.678228000,181203_204814504.jpg,6037889.470,2240140.211,95.020,-3.280644977,0.008411828,-0.030192414,-0.030675723,-0.154635523,3.277045363,-2.702615062,0.527287579,179.853089503,-177.298359647,0.535722126,-179.878213954
158945.948173000,181203_204814774.jpg,6037898.800,2240139.495,95.012,-3.280242211,0.050467148,-0.032822352,-0.035402143,-0.162251875,3.276629626,-2.843576320,0.573218941,179.118563110,-177.165147040,0.618267306,-179.148145644
158946.218119000,181203_204815044.jpg,6037908.118,2240138.735,95.022,-3.279422599,0.089449532,-0.031618182,-0.035756866,-0.148103659,3.277295714,-2.603084055,0.552188297,178.437587682,-177.412516906,0.624462613,-178.464288760
158946.488110000,181203_204815314.jpg,6037917.418,2240137.829,95.028,-3.278555210,0.119080857,-0.022608162,-0.028133108,-0.149054636,3.277326639,-2.619743698,0.394831906,177.919866473,-177.395949778,0.491316710,-177.940112899
158946.758102000,181203_204815585.jpg,6037926.674,2240136.779,95.040,-3.277872685,0.136309499,-0.024199515,-0.031573563,-0.174782436,3.276024165,-3.073760560,0.422623987,177.618741623,-176.946050196,0.551402501,-177.644839519
158947.028048000,181203_204815855.jpg,6037935.860,2240135.695,95.026,-3.278127150,0.129517487,-0.026873937,-0.034738700,-0.196739942,3.274747021,-3.458855147,0.469331518,177.737443561,-176.561920878,0.606680509,-177.769889543
158947.297993000,181203_204816125.jpg,6037945.020,2240134.676,95.023,-3.278946265,0.108604598,-0.018251383,-0.025057118,-0.202614487,3.274476879,-3.552911844,0.318743649,178.102954247,-176.459228050,0.437596374,-178.126433503
158947.567985000,181203_204816395.jpg,6037954.123,2240133.722,95.016,-3.279857144,0.077741498,-0.010576973,-0.015704620,-0.212074653,3.273935700,-3.711374548,0.184716483,178.642189077,-176.293747188,0.274263078,-178.657117071
158947.837977000,181203_204816666.jpg,6037963.146,2240132.899,94.970,-3.280458661,0.045575140,-0.011497528,-0.014498401,-0.208944747,3.274142449,-3.654322905,0.200793136,179.204045704,-176.348526693,0.253197875,-179.218590661
158948.127968000,181203_204816956.jpg,6037972.794,2240132.118,94.897,-3.280733191,0.007958598,-0.018522559,-0.019103744,-0.204815755,3.274379860,-3.579723207,0.323479538,179.861008766,-176.420753433,0.333625467,-179.881609636
158948.417959000,181203_204817246.jpg,6037982.457,2240131.438,94.859,-3.280542971,-0.029292805,-0.028180930,-0.026369327,-0.210044253,3.273998448,-3.666173308,0.492157641,-179.488404964,-176.329203381,0.460513298,179.457826042
158948.707950000,181203_204817537.jpg,6037992.150,2240130.888,94.838,-3.279877288,-0.069885582,-0.033676060,-0.029364427,-0.205297783,3.274274110,-3.575646618,0.588128861,-178.779361923,-176.412236331,0.512820787,178.744873635
158948.997941000,181203_204817827.jpg,6038001.833,2240130.432,94.825,-3.278624709,-0.106853265,-0.053017478,-0.046232699,-0.209475433,3.273815371,-3.632237437,0.925937471,-178.133340823,-176.338912840,0.807424458,178.078103559
158949.287933000,181203_204818117.jpg,6038011.646,2240130.098,94.882,-3.277535426,-0.140303560,-0.041081374,-0.032253770,-0.208016523,3.274075430,-3.607558178,0.717463713,-177.548799384,-176.364630256,0.563281848,177.508258609
158949.577924000,181203_204818407.jpg,6038021.484,2240129.890,94.907,-3.276585102,-0.159146228,-0.047667515,-0.038388604,-0.193022250,3.274927624,-3.336132960,0.832494660,-177.219285762,-176.626922579,0.670425431,177.175236375
158949.867915000,181203_204818698.jpg,6038031.403,2240129.665,94.939,-3.275919627,-0.171139803,-0.051675835,-0.041116591,-0.203918173,3.274234255,-3.520940225,0.902504028,-177.009486305,-176.436240397,0.718069876,176.959338656
158950.157906000,181203_204818988.jpg,6038041.432,2240129.548,94.993,-3.275620745,-0.179073993,-0.043033280,-0.032863350,-0.188151718,3.275270939,-3.251211926,0.751554624,-176.870827949,-176.712190363,0.573928088,176.832964170
158950.447944000,181203_204819278.jpg,6038051.522,2240129.407,95.014,-3.275133500,-0.188411670,-0.040160865,-0.029401777,-0.189147789,3.275246354,-3.269929188,0.701386713,-176.707520978,-176.694798414,0.513473268,176.672623327
158950.737935000,181203_204819569.jpg,6038061.695,2240129.327,95.046,-3.274779080,-0.195401420,-0.035392501,-0.024928285,-0.177608313,3.275929249,-3.071610243,0.618106464,-176.585290815,-176.896679903,0.435346547,176.556866523
158951.028020000,181203_204819859.jpg,6038071.944,2240129.170,95.065,-3.274513398,-0.200016094,-0.034179729,-0.022028383,-0.200928836,3.274602399,-3.481006934,0.596925414,-176.504562491,-176.488745736,0.384701873,176.474565476
158951.318011000,181203_204820149.jpg,6038082.239,2240129.045,95.060,-3.274207958,-0.204274438,-0.038025296,-0.024805152,-0.213755500,3.273770423,-3.701211730,0.664088485,-176.430002888,-176.264266894,0.433196086,176.394347615
158951.607956000,181203_204820440.jpg,6038092.582,2240128.962,95.048,-3.274069082,-0.205779914,-0.041679535,-0.027894516,-0.221085386,3.273258858,-3.825546925,0.727910843,-176.403609122,-176.135944626,0.487149511,176.362792599
158951.897947000,181203_204820730.jpg,6038102.903,2240128.994,95.056,-3.273249109,-0.210239142,-0.072410480,-0.060173964,-0.192852159,3.274610609,-3.295336539,1.264679497,-176.324969083,-176.629562728,1.050923608,176.257603716
158952.187892000,181203_204821020.jpg,6038113.452,2240128.974,95.180,-3.273494926,-0.214164649,-0.044435892,-0.032003634,-0.192195782,3.275044622,-3.314544144,0.776052024,-176.256823906,-176.641451721,0.558913468,176.217920412
158952.477836000,181203_204821310.jpg,6038124.044,2240128.913,95.224,-3.273644661,-0.214265407,-0.030891277,-0.018126507,-0.197053478,3.274861658,-3.415178045,0.539493071,-176.255238669,-176.556575273,0.316559082,176.229574931
158952.767828000,181203_204821601.jpg,6038134.600,2240128.783,95.205,-3.273523517,-0.214679402,-0.039595030,-0.025101977,-0.222774925,3.273166817,-3.856262193,0.691504253,-176.247885382,-176.106396940,0.438379665,176.209630912
158953.037819000,181203_204821871.jpg,6038144.457,2240128.720,95.213,-3.273571827,-0.214004529,-0.039253982,-0.024181162,-0.232221571,3.272517102,-4.022470932,0.685547754,-176.259702165,-175.941028396,0.422298556,176.220586088
158953.307811000,181203_204822141.jpg,6038154.294,2240128.821,95.242,-3.273154223,-0.221012860,-0.035028904,-0.022548332,-0.186989453,3.275424365,-3.233192790,0.611756242,-176.137086561,-176.732608789,0.393782362,176.108528130
158953.577803000,181203_204822411.jpg,6038164.050,2240128.862,95.271,-3.272493102,-0.228510097,-0.046706271,-0.034753497,-0.173636072,3.276053045,-2.983931652,0.815705763,-176.005661032,-176.966069776,0.606938834,175.968284217
158953.847795000,181203_204822682.jpg,6038173.924,2240129.030,95.368,-3.273166350,-0.223609468,0.001344157,0.009170347,-0.116314106,3.278758256,-2.037774670,-0.023474343,-176.091856706,-177.968280921,-0.160149213,176.095076230
158954.117787000,181203_204822952.jpg,6038183.614,2240128.935,95.356,-3.272983462,-0.224916330,-0.024629016,-0.013976765,-0.157224149,3.277035350,-2.723437539,0.430125008,-176.068868424,-177.253194138,0.244087928,176.052740221
158954.387779000,181203_204823222.jpg,6038193.290,2240128.937,95.347,-3.273399636,-0.217067276,-0.036720527,-0.026712506,-0.153382905,3.277138776,-2.642717683,0.641300518,-176.206128763,-177.320288343,0.466506617,176.180373777
158954.657817000,181203_204823493.jpg,6038202.996,2240128.944,95.361,-3.273939398,-0.209603939,-0.031622803,-0.022674746,-0.142224036,3.277672240,-2.454010165,0.552269016,-176.336812703,-177.515392042,0.395990068,176.316349050
158954.927856000,181203_204823763.jpg,6038212.693,2240128.866,95.381,-3.274258952,-0.204624430,-0.031148458,-0.021788750,-0.152161487,3.277231968,-2.629193905,0.543984682,-176.423957672,-177.341671970,0.380517036,176.402594588
158955.197987000,181203_204824033.jpg,6038222.392,2240128.763,95.377,-3.274591305,-0.198407964,-0.036027615,-0.026360265,-0.161941188,3.276729888,-2.796058831,0.629198766,-176.532679261,-177.170652875,0.460355050,176.505900488
158955.468072000,181203_204824304.jpg,6038232.162,2240128.706,95.406,-3.274942663,-0.195364770,-0.014155414,-0.005430549,-0.148480218,3.277468127,-2.583509940,0.247210803,-176.586099915,-177.406083133,0.094837837,176.578329420
158955.738064000,181203_204824574.jpg,6038241.843,2240128.589,95.377,-3.274842749,-0.193102879,-0.041555192,-0.032086676,-0.163013246,3.276625878,-2.809892265,0.725739140,-176.625430709,-177.151862855,0.560363822,176.593645758
158956.008056000,181203_204824844.jpg,6038251.620,2240128.534,95.403,-3.274916750,-0.193754637,-0.031502753,-0.022962540,-0.146815230,3.277467830,-2.536474046,0.550172365,-176.614143704,-177.435130884,0.401016167,176.592937034
158956.278048000,181203_204825114.jpg,6038261.389,2240128.407,95.412,-3.274861069,-0.193621341,-0.037513851,-0.028373680,-0.157048664,3.276951263,-2.709505098,0.655156022,-176.616410239,-177.256184673,0.495518022,176.588996203
158956.547993000,181203_204825385.jpg,6038271.201,2240128.306,95.437,-3.274852310,-0.195397448,-0.027857104,-0.018620281,-0.157151939,3.277015895,-2.721109315,0.486502157,-176.585436248,-177.254437300,0.325182281,176.566036459
158956.817892000,181203_204825655.jpg,6038280.988,2240128.234,95.444,-3.274879986,-0.194287809,-0.032033586,-0.022968196,-0.155212046,3.277080896,-2.682915520,0.559443267,-176.604810281,-177.288331425,0.401114809,176.582164065
158957.087837000,181203_204825925.jpg,6038290.780,2240128.154,95.452,-3.274767932,-0.195429192,-0.036251316,-0.027405378,-0.150722445,3.277256502,-2.599748477,0.633105713,-176.584795047,-177.366796966,0.478607326,176.559378549
158957.357829000,181203_204826195.jpg,6038300.597,2240128.085,95.469,-3.274599118,-0.199466911,-0.028760043,-0.020174897,-0.143372114,3.277638473,-2.478397306,0.502271666,-176.514227224,-177.495334827,0.352332339,176.495612043
158957.627914000,181203_204826466.jpg,6038310.400,2240128.011,95.490,-3.274424292,-0.202401416,-0.028159248,-0.019267200,-0.146249938,3.277516769,-2.529135587,0.491778988,-176.462886314,-177.445031482,0.336480123,176.444478269
158957.897906000,181203_204826736.jpg,6038320.153,2240127.957,95.493,-3.274568600,-0.198138416,-0.039403240,-0.030987348,-0.141697968,3.277627280,-2.437973737,0.688154597,-176.537354394,-177.524536731,0.541164412,176.510970976
