Timestamp,Filename,Origin (Easting[ftUS],Northing[ftUS],Height[ftUS]),Direction (Easting,Northing,Height),Up (Easting,Northing,Height),Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
235990.078878000,181204_181226735.jpg,6040369.736,2242853.584,105.457,-0.041730780,3.276988979,0.152419040,-0.101267368,-0.153658013,3.275672488,-1.800720796,-2.662801714,90.729593038,-177.314288793,1.768791150,-90.729053913
235992.062818000,181204_181228723.jpg,6040369.417,2242844.120,104.964,-0.408010171,3.254878545,0.054105931,-0.099565716,-0.066981071,3.278642037,-1.868990565,-0.944947611,97.144953659,-178.829637446,1.739060174,-97.147250793
235993.323779000,181204_181229987.jpg,6040370.948,2242834.174,104.537,-1.344106459,2.991664503,-0.083367586,-0.071888846,0.059127413,3.279515010,-0.719972975,1.456086761,114.193612239,178.967108099,1.255551714,-114.191525364
235994.279750000,181204_181230944.jpg,6040375.119,2242824.752,104.673,-2.208408169,2.424022995,-0.103275884,-0.160290446,-0.006327446,3.276915151,-2.142457380,1.803906921,132.335112039,-179.889366978,2.800388944,-132.371654393
235995.048727000,181204_181231715.jpg,6040382.524,2242816.979,104.888,-2.834079750,1.650799211,-0.080451544,-0.130120132,-0.063464170,3.277642689,-2.100625721,1.405145837,149.779988689,-178.890734388,2.272983911,-149.827836212
235995.681708000,181204_181232349.jpg,6040391.559,2242811.648,105.027,-3.128301549,0.987307282,-0.050757582,-0.089120528,-0.113508925,3.277661580,-2.358592588,0.886465127,162.484048723,-178.016578047,1.556572143,-162.529304271
235996.264690000,181204_181232933.jpg,6040401.750,2242808.179,105.071,-3.237252940,0.530062187,-0.053373345,-0.073504242,-0.118133683,3.277885009,-2.243348170,0.932152594,170.701005112,-177.935975381,1.283769079,-170.742437942
235996.785674000,181204_181233455.jpg,6040412.225,2242806.005,105.100,-3.271747604,0.236605053,-0.057493925,-0.066751646,-0.124898831,3.277778462,-2.259784722,1.004124685,175.863705347,-177.817815537,1.165816387,-175.905766400
235997.260659000,181204_181233931.jpg,6040422.655,2242804.755,105.153,-3.280160150,0.046805001,-0.044514030,-0.046226828,-0.113103585,3.278559526,-1.986640996,0.777416292,179.182495091,-178.024196242,0.807322100,-179.209938642
235997.714646000,181204_181234386.jpg,6040433.088,2242803.954,105.178,-3.279290949,-0.090619596,-0.040774957,-0.037189112,-0.133531020,3.277905835,-2.313557635,0.712111625,-178.417097030,-177.667248842,0.649476568,178.389447433
235998.147632000,181204_181234820.jpg,6040443.382,2242803.764,105.194,-3.276610213,-0.161694703,-0.036125829,-0.032050937,-0.085702905,3.279558733,-1.467289019,0.630913701,-177.174850209,-178.503061016,0.559739720,177.159428698
235998.558620000,181204_181235232.jpg,6040453.342,2242803.545,105.184,-3.275506047,-0.178912770,-0.051684838,-0.046390317,-0.100160424,3.278978103,-1.702494186,0.902660746,-176.873530334,-178.250373432,0.810177270,176.847711799
235998.969607000,181204_181235644.jpg,6040463.462,2242803.402,105.244,-3.275500652,-0.182085157,-0.039550845,-0.033926789,-0.104124631,3.279006817,-1.782864745,0.690732137,-176.818201108,-178.181187141,0.592500805,176.798012462
235999.380595000,181204_181236056.jpg,6040473.511,2242803.202,105.296,-3.274799974,-0.193309751,-0.044036083,-0.036540654,-0.129784809,3.278063552,-2.225419580,0.769068669,-176.621779864,-177.732733787,0.638151179,176.594169950
235999.791582000,181204_181236467.jpg,6040483.362,2242803.160,105.326,-3.274679031,-0.196391134,-0.039135673,-0.032543744,-0.112757728,3.278735298,-1.931854052,0.683481057,-176.567931849,-178.030338668,0.568346346,176.546599795
236000.202570000,181204_181236879.jpg,6040492.911,2242803.033,105.379,-3.274396841,-0.202335992,-0.031797065,-0.024052194,-0.127917771,3.278251885,-2.204186607,0.555312145,-176.463997185,-177.765444888,0.420046011,176.445079213
236000.613557000,181204_181237291.jpg,6040502.161,2242803.053,105.424,-3.274134073,-0.207699598,-0.023120540,-0.016667104,-0.104217284,3.279136385,-1.798117508,0.403780052,-176.370220188,-178.179641840,0.291071973,176.359224558
236001.046544000,181204_181237725.jpg,6040511.599,2242803.015,105.422,-3.273175310,-0.221850603,-0.027062153,-0.019967539,-0.107192742,3.279022170,-1.844325956,0.472618358,-176.122513787,-178.127640917,0.348711052,176.109172125
236001.479531000,181204_181238159.jpg,6040520.781,2242803.030,105.434,-3.272275832,-0.234856243,-0.026082556,-0.018675254,-0.105668967,3.279079189,-1.817493464,0.455510135,-175.894833362,-178.154270314,0.326142457,175.882319156
236001.934517000,181204_181238615.jpg,6040530.142,2242803.103,105.440,-3.271290183,-0.248385998,-0.024336553,-0.017281411,-0.095327326,3.279403674,-1.637268519,0.425017058,-175.657916716,-178.334966354,0.301800370,175.647426600
236002.412502000,181204_181239094.jpg,6040539.620,2242803.176,105.426,-3.270090031,-0.261841755,-0.039669299,-0.031822937,-0.100888815,3.279128973,-1.712083452,0.692800968,-175.421995266,-178.237738597,0.555757750,175.403062306
236002.883487000,181204_181239565.jpg,6040548.713,2242803.334,105.474,-3.268995818,-0.276549011,-0.028518122,-0.021034413,-0.090996441,3.279504907,-1.552625637,0.498046295,-175.164431595,-178.410620871,0.367342778,175.152557499
236003.389472000,181204_181240072.jpg,6040558.135,2242803.500,105.500,-3.267878583,-0.290011757,-0.022148339,-0.013789713,-0.096449283,3.279387287,-1.656643326,0.386801150,-174.928504479,-178.315372239,0.240821441,174.919339845
236003.908456000,181204_181240593.jpg,6040567.377,2242803.735,105.502,-3.266236563,-0.306445979,-0.037597584,-0.030032197,-0.083585745,3.279632397,-1.404422143,0.656618050,-174.640065942,-178.540057180,0.524483332,174.625308106
236004.448440000,181204_181241134.jpg,6040576.653,2242803.956,105.548,-3.265183073,-0.317783224,-0.034899157,-0.026455547,-0.089590972,3.279504542,-1.512603018,0.609489857,-174.441207925,-178.435156900,0.462019162,174.426823304
236005.030422000,181204_181241717.jpg,6040586.227,2242804.405,105.581,-3.264670976,-0.322364964,-0.040342332,-0.036825777,-0.038823776,3.280398463,-0.611478483,0.704555707,-174.360696351,-179.321931247,0.643130897,174.353118398
235892.930895000,181204_181049391.jpg,6040070.525,2242799.578,104.156,-3.260246570,-0.360268226,-0.067948967,-0.050567680,-0.161454359,3.276470592,-2.706538009,1.186744991,-173.694207015,-177.178921833,0.883137794,173.644373761
235893.258885000,181204_181049720.jpg,6040080.937,2242799.993,104.267,-3.259937444,-0.366812801,-0.043359405,-0.025472502,-0.162037777,3.276732067,-2.763364166,0.757250097,-173.580001150,-177.168969888,0.444850802,173.550691986
235893.586875000,181204_181050049.jpg,6040091.418,2242800.490,104.272,-3.259595988,-0.370257115,-0.039603067,-0.023550833,-0.144319608,3.277574473,-2.458583230,0.691644184,-173.519555721,-177.478754688,0.411290250,173.495617140
235893.914865000,181204_181050377.jpg,6040102.015,2242800.931,104.277,-3.259951294,-0.366026175,-0.048630885,-0.031952882,-0.151915888,3.277160359,-2.575048188,0.849320248,-173.593681173,-177.345898798,0.558026918,173.561616592
235894.221855000,181204_181050685.jpg,6040112.078,2242801.427,104.323,-3.260473541,-0.363105241,-0.033062973,-0.019642133,-0.123251204,3.278459858,-2.101689451,0.577421008,-173.645394071,-177.847022076,0.343027977,173.628317177
235894.528846000,181204_181050993.jpg,6040122.133,2242801.860,104.320,-3.260896192,-0.358879024,-0.037244318,-0.024491357,-0.118828278,3.278590671,-2.016337012,0.650448176,-173.719568948,-177.924296437,0.427715821,173.700335948
235894.835836000,181204_181051300.jpg,6040132.204,2242802.313,104.339,-3.261536780,-0.353035585,-0.036999921,-0.026377751,-0.101114401,3.279170146,-1.706231235,0.646179758,-173.822236616,-178.233822751,0.460660495,173.805481345
235895.142827000,181204_181051608.jpg,6040142.202,2242802.684,104.354,-3.262309510,-0.343438705,-0.054840528,-0.044202557,-0.104853126,3.278861557,-1.740477356,0.957778945,-173.990339101,-178.168389474,0.771967225,173.963416811
235895.449818000,181204_181051915.jpg,6040152.254,2242803.004,104.449,-3.262713184,-0.342726536,-0.029466131,-0.018252579,-0.109317227,3.278961974,-1.865636628,0.514602947,-174.003446680,-178.090524275,0.318760866,173.989720334
235895.756808000,181204_181052223.jpg,6040162.153,2242803.365,104.474,-3.261071905,-0.357936813,-0.030300179,-0.018655477,-0.108726801,3.278979344,-1.852193663,0.529169349,-173.736261368,-178.100839581,0.325797092,173.722272321
235896.063846000,181204_181052531.jpg,6040171.978,2242803.807,104.509,-3.260292424,-0.366001592,-0.012928487,-0.002689138,-0.092987782,3.279514726,-1.608727386,0.225783427,-173.594772548,-178.375862934,0.046962682,173.590907015
235896.370883000,181204_181052838.jpg,6040181.500,2242804.242,104.489,-3.260308241,-0.365396115,-0.022463719,-0.012840761,-0.088148028,3.279624697,-1.504989396,0.392309053,-173.605311652,-178.460404485,0.224248861,173.597117519
235896.677873000,181204_181053146.jpg,6040190.734,2242804.691,104.515,-3.261806466,-0.352419625,-0.007171411,-0.000698606,-0.061426117,3.280258492,-1.065234726,0.125241478,-173.833438132,-178.927204358,0.012200201,173.832139601
235896.984817000,181204_181053453.jpg,6040199.487,2242805.016,104.491,-3.263359295,-0.336055629,-0.034330461,-0.027467117,-0.069537790,3.279982651,-1.158895775,0.599557570,-174.120495093,-178.785473381,0.479685472,174.109324633
235897.315807000,181204_181053785.jpg,6040208.613,2242805.322,104.560,-3.265359402,-0.317454778,-0.016747783,-0.010548468,-0.065812114,3.280156920,-1.126118918,0.292484233,-174.447215292,-178.850588123,0.184216765,174.442471661
235897.669796000,181204_181054140.jpg,6040217.829,2242805.584,104.579,-3.266849433,-0.301489316,-0.020689686,-0.015464779,-0.058867337,3.280269555,-0.998852502,0.361326694,-174.727252093,-178.971886564,0.270074706,174.721659941
235898.008739000,181204_181054479.jpg,6040226.179,2242805.799,104.573,-3.268030149,-0.287476483,-0.031028319,-0.026685756,-0.052084771,3.280312556,-0.865207365,0.541886146,-174.972843101,-179.090334137,0.466039505,174.965034587
235898.422727000,181204_181054894.jpg,6040235.906,2242805.991,104.633,-3.269212515,-0.274906480,-0.017487023,-0.013820471,-0.045780210,3.280485523,-0.776388167,0.305394484,-175.193334046,-179.200470915,0.241358480,175.189565692
235898.821715000,181204_181055294.jpg,6040244.648,2242806.096,104.669,-3.269989900,-0.265767483,-0.012829666,-0.008520616,-0.055030453,3.280361288,-0.945770906,0.224057610,-175.353515045,-179.038911274,0.148802348,175.350399494
235899.267748000,181204_181055741.jpg,6040253.602,2242806.198,104.678,-3.270610998,-0.257636633,-0.018881654,-0.014689779,-0.055484151,3.280332055,-0.945762965,0.329750680,-175.495926571,-179.030980515,0.256539987,175.491016881
235899.760779000,181204_181056235.jpg,6040262.561,2242806.278,104.694,-3.271303971,-0.248577528,-0.020214559,-0.016239513,-0.054660178,3.280338632,-0.930271282,0.353028932,-175.654599613,-179.045370431,0.283604516,175.649352556
235900.321762000,181204_181056797.jpg,6040271.630,2242806.333,104.713,-3.271913784,-0.240243444,-0.022178290,-0.018366942,-0.054353051,3.280332584,-0.923096456,0.387324208,-175.800537932,-179.050731522,0.320758238,175.794742190
235900.963742000,181204_181057440.jpg,6040280.731,2242806.352,104.726,-3.272519900,-0.231564722,-0.024883593,-0.020886875,-0.059041676,3.280236580,-1.002703023,0.434570812,-175.952475751,-178.968832172,0.364766425,175.945370624
235901.724719000,181204_181058203.jpg,6040290.317,2242806.364,104.727,-3.273140595,-0.221325675,-0.034514057,-0.030837128,-0.057283084,3.280189669,-0.961685297,0.602764086,-176.131619641,-178.999525457,0.538540910,176.121838980
235902.525694000,181204_181059006.jpg,6040300.255,2242806.338,104.754,-3.273901347,-0.208037590,-0.043745365,-0.040222500,-0.058653502,3.280064149,-0.977614967,0.763991111,-176.364071480,-178.975556376,0.702454625,176.351252294
235903.306671000,181204_181059788.jpg,6040310.620,2242806.249,104.801,-3.275358143,-0.184911188,-0.038229686,-0.034993087,-0.060467899,3.280090979,-1.019776446,0.667657793,-176.768781937,-178.943881620,0.611123424,176.757186056
235904.035602000,181204_181100518.jpg,6040320.987,2242806.039,104.840,-3.273629453,-0.214417357,-0.031647490,-0.026429768,-0.082422179,3.279692716,-1.406171925,0.552699838,-176.252573214,-178.560398492,0.461568952,176.239963636
235904.741580000,181204_181101226.jpg,6040331.172,2242806.052,104.843,-3.247396764,-0.465505205,-0.036662076,-0.021063167,-0.112156241,3.278849354,-1.887041485,0.640279275,-171.842383392,-178.040905054,0.367845185,171.825514473
235905.447559000,181204_181101933.jpg,6040341.236,2242807.204,104.864,-3.095248041,-1.087384817,-0.025721164,0.015754114,-0.122755289,3.278498141,-2.114721804,0.449198565,-160.643226360,-177.855701760,-0.275127688,160.640051435
235906.153490000,181204_181102641.jpg,6040350.598,2242810.670,104.875,-2.724415447,-1.827887270,-0.004632717,0.041412921,-0.070234877,3.279818811,-1.422610995,0.080905694,-146.141223777,-178.773240552,-0.723246095,146.147940785
235906.859469000,181204_181103348.jpg,6040358.179,2242815.951,104.845,-2.260912742,-2.377232646,0.026027447,0.039510166,-0.001791648,3.280593467,-0.522899433,-0.454547418,-133.563382070,-179.968708687,-0.690014337,133.565621226
235907.785440000,181204_181104276.jpg,6040364.632,2242822.662,104.727,-1.848831476,-2.709919661,0.042410903,0.025348486,0.033947282,3.280558658,-0.033159655,-0.740683460,-124.303601533,179.407123280,-0.442685192,124.301494269
235909.334393000,181204_181105828.jpg,6040370.584,2242830.342,104.462,-1.346682145,-2.988200651,-0.143946588,0.039437185,-0.175645654,3.275890107,-1.890405168,2.514689327,-114.259497722,-176.930870789,-0.688739771,114.236556908
235910.651353000,181204_181107148.jpg,6040375.109,2242838.893,104.740,-0.707357340,-3.198087155,-0.188423965,0.168663977,-0.229911835,3.268413229,-3.747840645,3.292445881,-102.471965885,-175.976237511,-2.946816704,102.467907801
235911.637276000,181204_181108135.jpg,6040377.284,2242848.774,105.319,-0.372589252,-3.258254753,-0.092637552,0.096082420,-0.104207754,3.277766898,-1.876287058,1.618035627,-96.523573291,-178.179048081,-1.678205129,96.523828681
235912.616246000,181204_181109116.jpg,6040378.949,2242857.454,105.596,-0.248735428,-3.270959671,-0.050839222,0.143293959,-0.061855903,3.277113768,-2.580151186,0.887890708,-94.348605990,-178.918663669,-2.503256248,94.352276213
235765.724836000,181204_180841929.jpg,6040232.150,2243141.037,106.179,-0.303780511,-3.262460921,0.166466884,0.111860199,0.156668652,3.275175799,-1.693773710,-2.908421357,-95.319695489,177.261332383,-1.953885240,95.315819458
235768.734790000,181204_180844945.jpg,6040232.721,2243145.234,106.080,-0.350149082,-3.260506476,0.100671717,0.061491364,0.094603922,3.278889742,-0.893444332,-1.758404023,-96.129559915,178.347335566,-1.073936356,96.127680550
235770.151746000,181204_180846365.jpg,6040234.550,2243154.675,105.131,-0.400289390,-3.251662489,-0.173453125,0.031870254,-0.178692237,3.275808009,-0.935809733,3.030595537,-97.017973244,-176.877662612,-0.556584331,97.008548008
235771.346710000,181204_180847562.jpg,6040236.427,2243164.519,105.663,-0.419766070,-3.252914737,-0.077288525,0.029379296,-0.081746367,3.279682472,-0.693650888,1.349890136,-97.352988108,-178.572192846,-0.513081025,97.351279743
235772.379678000,181204_180848597.jpg,6040238.476,2243175.076,105.816,-0.364506989,-3.259911489,-0.061190572,0.030399321,-0.064996583,3.280047761,-0.655828080,1.068692830,-96.380026448,-178.864789819,-0.530895150,96.379224757
235773.137608000,181204_180849357.jpg,6040240.300,2243185.637,105.918,-0.295462126,-3.267302832,-0.032690918,0.031099759,-0.035662203,3.280491112,-0.599104496,0.570922911,-95.167201643,-179.377162244,-0.543128189,95.167197544
235773.776589000,181204_180849997.jpg,6040241.918,2243196.222,105.923,-0.236677590,-3.272245377,-0.005459701,0.034859011,-0.008020399,3.280637082,-0.619399352,0.095348134,-94.136931103,-179.859925500,-0.608782197,94.137162673
235774.365524000,181204_180850587.jpg,6040243.507,2243206.973,105.839,-0.202381557,-3.274545472,0.005501741,0.068696928,0.001240974,3.280111234,-1.198283500,-0.096082311,-93.536636956,179.978322979,-1.199797671,93.537404932
235774.888508000,181204_180851111.jpg,6040244.878,2243217.284,105.723,-0.181983620,-3.275744199,0.004323183,0.078231790,-0.000041060,3.279897558,-1.366402692,-0.075499980,-93.179792300,-179.999282803,-1.366354580,93.180691943
235775.391493000,181204_180851615.jpg,6040246.143,2243227.722,105.571,-0.171247109,-3.276260836,-0.020622069,0.066008441,-0.024118969,3.280078233,-1.175367480,0.360145703,-92.992074287,-179.578702211,-1.152836488,92.992634287
235775.872478000,181204_180852097.jpg,6040247.427,2243238.058,105.541,-0.158841431,-3.276920877,-0.013971509,0.081034944,-0.017934037,3.279780452,-1.430946726,0.243998836,-92.775113010,-179.686706206,-1.415322604,92.775944288
235776.333464000,181204_180852559.jpg,6040248.620,2243248.010,105.517,-0.129971057,-3.278222530,0.001293986,0.091787333,-0.002366188,3.279544850,-1.605665322,-0.022598144,-92.270405638,-179.958661239,-1.603165955,92.271294004
235776.794450000,181204_180853021.jpg,6040249.697,2243257.373,105.515,-0.088555216,-3.279598044,0.005657996,0.123974855,0.002288355,3.278484688,-2.165850790,-0.098811150,-91.546716238,179.960007940,-2.165589990,91.547816000
235777.283435000,181204_180853511.jpg,6040250.590,2243266.127,105.467,-0.026384725,-3.280689450,-0.004201763,0.149268058,-0.005415741,3.277425903,-2.610507275,0.073379510,-90.460787536,-179.905322410,-2.607691199,90.461267571
235777.855417000,181204_180854084.jpg,6040251.168,2243274.920,105.432,0.087098064,-3.279638563,-0.004697290,0.135382010,-0.001113107,3.278033648,-2.365754630,0.082033377,-88.478741283,-179.980544342,-2.364958592,88.477448816
235778.556396000,181204_180854787.jpg,6040251.377,2243283.908,105.425,0.277551020,-3.268991221,0.017305586,0.117783972,0.027349958,3.278599766,-2.092609741,-0.302225721,-85.146987800,179.522051785,-2.057400008,85.143906127
235779.475367000,181204_180855707.jpg,6040251.031,2243292.993,105.337,0.580773639,-3.228825536,0.032013955,0.120566378,0.054193967,3.278164525,-2.242568230,-0.559099782,-79.803158812,179.052883474,-2.106023713,79.796662750
235780.561381000,181204_180856795.jpg,6040249.435,2243302.898,105.202,1.129638076,-3.079232586,0.076670577,0.095392787,0.116625541,3.277367621,-2.268172784,-1.339095165,-69.854083496,177.961981644,-1.666156842,69.850890171
235781.557350000,181204_180857794.jpg,6040246.030,2243311.992,104.836,1.774998398,-2.757941582,-0.082376474,0.105278386,-0.030119971,3.279001636,-1.263416728,1.438771250,-57.234855505,-179.473711847,-1.838877635,57.227520715
235782.394325000,181204_180858632.jpg,6040240.475,2243320.341,104.701,2.406951779,-2.224263290,-0.151322507,0.137614339,-0.073914242,3.277107701,-0.684720201,2.643627306,-42.741012892,-178.707928484,-2.403977406,42.752447303
235783.125302000,181204_180859365.jpg,6040233.101,2243327.483,105.103,2.867842212,-1.592363906,-0.059228819,0.101491535,0.061037336,3.278690945,-1.793918099,1.034426208,-29.041140614,178.933483142,-1.772712293,29.008506348
235783.784236000,181204_180900025.jpg,6040224.648,2243332.406,105.204,3.155647940,-0.896633260,-0.039772735,0.074805793,0.118289207,3.277843287,-2.345715998,0.694606753,-15.861758118,177.933233930,-1.306507583,15.824025562
235784.399217000,181204_180900641.jpg,6040215.067,2243335.128,105.225,3.267622948,-0.292043309,-0.031569163,0.039490015,0.088699686,3.279394382,-1.604976227,0.551331374,-5.107231885,178.450664923,-0.689662468,5.090220244
235784.961199000,181204_180901204.jpg,6040205.131,2243336.415,105.213,3.280604323,-0.007486584,-0.035011275,0.035082744,0.090379882,3.279398766,-1.580277996,0.611447375,-0.130753022,178.421333401,-0.612689948,0.113913102
235785.521229000,181204_180901765.jpg,6040194.276,2243337.042,105.201,3.278986527,0.105989603,-0.025649816,0.022451103,0.095268155,3.279371653,-1.650671375,0.447952168,1.851377921,178.335983040,-0.392084547,-1.863491710
235786.012261000,181204_180902257.jpg,6040184.120,2243337.275,105.169,3.275822065,0.177168080,-0.035327305,0.031016781,0.078213195,3.279752695,-1.334959297,0.616966821,3.095743016,178.633909936,-0.541679092,-3.109360775
235786.503246000,181204_180902749.jpg,6040173.401,2243337.345,105.167,3.273313180,0.220315279,-0.022927844,0.018447250,0.065454091,3.280127448,-1.119088033,0.400414436,3.850571261,178.856829210,-0.322160820,-3.857673212
235786.948279000,181204_180903195.jpg,6040163.395,2243337.320,105.141,3.273625146,0.215103731,-0.027452659,0.023857454,0.053696821,3.280305955,-0.908608984,0.479437986,3.759393307,179.062182827,-0.416645495,-3.766585746
